10338.txt,P8,TUR,medium
2549.txt,P2,TUR,medium
1413.txt,P1,TUR,high
8604.txt,P7,TUR,high
4500.txt,P4,TUR,high
6491.txt,P5,TUR,medium
10513.txt,P8,TUR,medium
2873.txt,P2,TUR,medium
486.txt,P1,TUR,high
8706.txt,P7,TUR,medium
4675.txt,P4,TUR,medium
6708.txt,P5,TUR,high
10012.txt,P8,TUR,medium
2381.txt,P2,TUR,high
1251.txt,P1,TUR,medium
8767.txt,P7,TUR,medium
5162.txt,P4,TUR,high
6950.txt,P5,TUR,high
10690.txt,P8,TUR,medium
2242.txt,P2,TUR,medium
1661.txt,P1,TUR,medium
8942.txt,P7,TUR,high
5303.txt,P4,TUR,medium
6387.txt,P5,TUR,medium
10196.txt,P8,TUR,medium
2478.txt,P2,TUR,medium
1363.txt,P1,TUR,medium
9164.txt,P7,TUR,high
5211.txt,P4,TUR,medium
6499.txt,P5,TUR,medium
10376.txt,P8,TUR,medium
2325.txt,P2,TUR,high
1525.txt,P1,TUR,high
8457.txt,P7,TUR,high
5456.txt,P4,TUR,medium
6589.txt,P5,TUR,medium
10240.txt,P8,TUR,high
2506.txt,P2,TUR,high
1596.txt,P1,TUR,medium
8944.txt,P7,TUR,medium
4656.txt,P4,TUR,medium
7156.txt,P5,TUR,low
10233.txt,P8,TUR,medium
2480.txt,P2,TUR,medium
1260.txt,P1,TUR,high
8645.txt,P7,TUR,high
5282.txt,P4,TUR,high
6447.txt,P5,TUR,high
324.txt,P8,TUR,low
2096.txt,P2,TUR,high
799.txt,P1,TUR,medium
8843.txt,P7,TUR,medium
5050.txt,P4,TUR,medium
6874.txt,P5,TUR,medium
10199.txt,P8,TUR,high
2597.txt,P2,TUR,high
1698.txt,P1,TUR,medium
8896.txt,P7,TUR,medium
5706.txt,P4,TUR,medium
7087.txt,P5,TUR,high
10228.txt,P8,TUR,medium
2164.txt,P2,TUR,medium
1585.txt,P1,TUR,high
9033.txt,P7,TUR,medium
5339.txt,P4,TUR,high
6875.txt,P5,TUR,high
10545.txt,P8,TUR,medium
2286.txt,P2,TUR,high
1308.txt,P1,TUR,high
8891.txt,P7,TUR,high
5542.txt,P4,TUR,medium
6893.txt,P5,TUR,medium
10597.txt,P8,TUR,medium
2094.txt,P2,TUR,high
1362.txt,P1,TUR,medium
8586.txt,P7,TUR,medium
5506.txt,P4,TUR,high
7007.txt,P5,TUR,medium
319.txt,P8,TUR,high
2086.txt,P2,TUR,high
1463.txt,P1,TUR,medium
9066.txt,P7,TUR,medium
5532.txt,P4,TUR,medium
6610.txt,P5,TUR,medium
10486.txt,P8,TUR,high
2304.txt,P2,TUR,high
1151.txt,P1,TUR,medium
9163.txt,P7,TUR,medium
5437.txt,P4,TUR,medium
6475.txt,P5,TUR,high
10619.txt,P8,TUR,high
3022.txt,P2,TUR,medium
57.txt,P1,TUR,medium
8910.txt,P7,TUR,medium
5602.txt,P4,TUR,medium
6125.txt,P5,TUR,medium
10787.txt,P8,TUR,high
2653.txt,P2,TUR,high
777.txt,P1,TUR,high
9195.txt,P7,TUR,medium
5560.txt,P4,TUR,medium
6876.txt,P5,TUR,medium
9855.txt,P8,TUR,high
2252.txt,P2,TUR,medium
1107.txt,P1,TUR,high
8689.txt,P7,TUR,high
5327.txt,P4,TUR,medium
6674.txt,P5,TUR,medium
10200.txt,P8,TUR,medium
3078.txt,P2,TUR,medium
1488.txt,P1,TUR,medium
9003.txt,P7,TUR,low
5678.txt,P4,TUR,medium
6762.txt,P5,TUR,high
10617.txt,P8,TUR,medium
2305.txt,P2,TUR,medium
1297.txt,P1,TUR,medium
8683.txt,P7,TUR,high
4688.txt,P4,TUR,medium
6846.txt,P5,TUR,high
10745.txt,P8,TUR,medium
2769.txt,P2,TUR,medium
1191.txt,P1,TUR,low
9271.txt,P7,TUR,high
5166.txt,P4,TUR,medium
6555.txt,P5,TUR,medium
10133.txt,P8,TUR,medium
2459.txt,P2,TUR,high
1322.txt,P1,TUR,medium
9477.txt,P7,TUR,high
5334.txt,P4,TUR,medium
6901.txt,P5,TUR,medium
10935.txt,P8,TUR,low
2320.txt,P2,TUR,medium
1319.txt,P1,TUR,medium
9027.txt,P7,TUR,high
5388.txt,P4,TUR,medium
6668.txt,P5,TUR,low
9903.txt,P8,TUR,medium
2767.txt,P2,TUR,medium
1267.txt,P1,TUR,medium
8201.txt,P7,TUR,high
5499.txt,P4,TUR,low
7032.txt,P5,TUR,high
9922.txt,P8,TUR,high
2278.txt,P2,TUR,medium
642.txt,P1,TUR,low
8821.txt,P7,TUR,medium
5553.txt,P4,TUR,medium
6718.txt,P5,TUR,high
10332.txt,P8,TUR,high
2027.txt,P2,TUR,medium
1712.txt,P1,TUR,medium
9494.txt,P7,TUR,medium
5322.txt,P4,TUR,medium
7001.txt,P5,TUR,medium
304.txt,P8,TUR,medium
2759.txt,P2,TUR,medium
1735.txt,P1,TUR,low
8913.txt,P7,TUR,medium
4638.txt,P4,TUR,medium
6804.txt,P5,TUR,high
10276.txt,P8,TUR,medium
2489.txt,P2,TUR,medium
1676.txt,P1,TUR,high
9253.txt,P7,TUR,medium
5594.txt,P4,TUR,medium
6633.txt,P5,TUR,low
9732.txt,P8,TUR,medium
2714.txt,P2,TUR,medium
1275.txt,P1,TUR,high
8911.txt,P7,TUR,high
5299.txt,P4,TUR,high
6606.txt,P5,TUR,medium
10652.txt,P8,TUR,medium
2079.txt,P2,TUR,medium
1318.txt,P1,TUR,high
9178.txt,P7,TUR,low
5590.txt,P4,TUR,medium
6802.txt,P5,TUR,medium
10931.txt,P8,TUR,high
2962.txt,P2,TUR,medium
740.txt,P1,TUR,medium
9015.txt,P7,TUR,high
5173.txt,P4,TUR,high
7024.txt,P5,TUR,medium
10921.txt,P8,TUR,medium
2774.txt,P2,TUR,medium
1508.txt,P1,TUR,medium
8705.txt,P7,TUR,medium
5338.txt,P4,TUR,high
6514.txt,P5,TUR,medium
10584.txt,P8,TUR,medium
2967.txt,P2,TUR,medium
1569.txt,P1,TUR,high
9126.txt,P7,TUR,medium
5564.txt,P4,TUR,high
6669.txt,P5,TUR,medium
2256.txt,P2,ITA,high
3648.txt,P3,ITA,high
1243.txt,P1,ITA,medium
7624.txt,P6,ITA,medium
9053.txt,P7,ITA,low
4987.txt,P4,ITA,medium
7010.txt,P5,ITA,high
9711.txt,P8,ITA,high
2666.txt,P2,ITA,medium
4318.txt,P3,ITA,low
1374.txt,P1,ITA,medium
8003.txt,P6,ITA,high
9055.txt,P7,ITA,medium
4545.txt,P4,ITA,high
7062.txt,P5,ITA,medium
10849.txt,P8,ITA,medium
2376.txt,P2,ITA,low
4352.txt,P3,ITA,low
1019.txt,P1,ITA,medium
7650.txt,P6,ITA,high
9137.txt,P7,ITA,medium
5587.txt,P4,ITA,high
186.txt,P5,ITA,high
10772.txt,P8,ITA,medium
2202.txt,P2,ITA,high
3589.txt,P3,ITA,high
944.txt,P1,ITA,medium
7691.txt,P6,ITA,high
8708.txt,P7,ITA,medium
4896.txt,P4,ITA,medium
6194.txt,P5,ITA,low
10559.txt,P8,ITA,high
2943.txt,P2,ITA,high
4161.txt,P3,ITA,medium
738.txt,P1,ITA,medium
7564.txt,P6,ITA,high
8890.txt,P7,ITA,medium
5310.txt,P4,ITA,medium
6895.txt,P5,ITA,high
10862.txt,P8,ITA,high
2844.txt,P2,ITA,medium
3535.txt,P3,ITA,high
1484.txt,P1,ITA,medium
7745.txt,P6,ITA,high
8402.txt,P7,ITA,high
5448.txt,P4,ITA,medium
6213.txt,P5,ITA,medium
10023.txt,P8,ITA,medium
2663.txt,P2,ITA,low
3783.txt,P3,ITA,medium
828.txt,P1,ITA,medium
7427.txt,P6,ITA,high
9367.txt,P7,ITA,high
4775.txt,P4,ITA,high
6437.txt,P5,ITA,medium
10947.txt,P8,ITA,medium
2724.txt,P2,ITA,medium
4034.txt,P3,ITA,low
450.txt,P1,ITA,low
7667.txt,P6,ITA,medium
8364.txt,P7,ITA,high
5304.txt,P4,ITA,medium
190.txt,P5,ITA,high
10824.txt,P8,ITA,high
2625.txt,P2,ITA,high
4008.txt,P3,ITA,medium
1183.txt,P1,ITA,medium
7852.txt,P6,ITA,medium
9249.txt,P7,ITA,high
5307.txt,P4,ITA,medium
6692.txt,P5,ITA,low
10653.txt,P8,ITA,low
2974.txt,P2,ITA,medium
3710.txt,P3,ITA,medium
789.txt,P1,ITA,low
7258.txt,P6,ITA,medium
9407.txt,P7,ITA,high
4988.txt,P4,ITA,medium
6458.txt,P5,ITA,medium
9630.txt,P8,ITA,high
2515.txt,P2,ITA,high
3543.txt,P3,ITA,medium
1335.txt,P1,ITA,high
7671.txt,P6,ITA,high
8690.txt,P7,ITA,medium
5001.txt,P4,ITA,medium
203.txt,P5,ITA,medium
10461.txt,P8,ITA,medium
2554.txt,P2,ITA,medium
3778.txt,P3,ITA,medium
1093.txt,P1,ITA,high
7934.txt,P6,ITA,medium
8732.txt,P7,ITA,low
5096.txt,P4,ITA,medium
6887.txt,P5,ITA,medium
10775.txt,P8,ITA,medium
2550.txt,P2,ITA,medium
4036.txt,P3,ITA,medium
1647.txt,P1,ITA,medium
8738.txt,P7,ITA,medium
4925.txt,P4,ITA,medium
5975.txt,P5,ITA,high
10961.txt,P8,ITA,medium
3064.txt,P2,ITA,high
4228.txt,P3,ITA,medium
508.txt,P1,ITA,medium
8460.txt,P7,ITA,medium
4745.txt,P4,ITA,high
6481.txt,P5,ITA,medium
10411.txt,P8,ITA,medium
2576.txt,P2,ITA,high
4245.txt,P3,ITA,medium
1257.txt,P1,ITA,medium
9277.txt,P7,ITA,medium
5302.txt,P4,ITA,medium
6260.txt,P5,ITA,medium
10043.txt,P8,ITA,medium
2560.txt,P2,ITA,medium
4222.txt,P3,ITA,low
452.txt,P1,ITA,medium
8375.txt,P7,ITA,high
5686.txt,P4,ITA,medium
7069.txt,P5,ITA,medium
10198.txt,P8,ITA,medium
2886.txt,P2,ITA,high
3754.txt,P3,ITA,low
1245.txt,P1,ITA,high
8266.txt,P7,ITA,high
5584.txt,P4,ITA,high
6482.txt,P5,ITA,low
10036.txt,P8,ITA,high
2435.txt,P2,ITA,medium
3920.txt,P3,ITA,high
862.txt,P1,ITA,medium
9094.txt,P7,ITA,medium
5351.txt,P4,ITA,medium
6484.txt,P5,ITA,medium
9678.txt,P8,ITA,low
2540.txt,P2,ITA,low
3212.txt,P3,ITA,high
426.txt,P1,ITA,medium
9315.txt,P7,ITA,medium
4629.txt,P4,ITA,medium
5915.txt,P5,ITA,medium
9950.txt,P8,ITA,medium
2194.txt,P2,ITA,low
4116.txt,P3,ITA,high
1182.txt,P1,ITA,high
9380.txt,P7,ITA,high
4926.txt,P4,ITA,medium
6886.txt,P5,ITA,medium
10751.txt,P8,ITA,high
2500.txt,P2,ITA,high
4154.txt,P3,ITA,medium
645.txt,P1,ITA,medium
8430.txt,P7,ITA,medium
4747.txt,P4,ITA,high
6800.txt,P5,ITA,medium
10823.txt,P8,ITA,high
2613.txt,P2,ITA,medium
3534.txt,P3,ITA,high
909.txt,P1,ITA,low
8359.txt,P7,ITA,medium
5270.txt,P4,ITA,medium
6620.txt,P5,ITA,medium
10750.txt,P8,ITA,medium
2638.txt,P2,ITA,medium
3665.txt,P3,ITA,high
464.txt,P1,ITA,low
8846.txt,P7,ITA,high
4753.txt,P4,ITA,high
6990.txt,P5,ITA,medium
9606.txt,P8,ITA,medium
2579.txt,P2,ITA,medium
3612.txt,P3,ITA,high
613.txt,P1,ITA,low
8710.txt,P7,ITA,high
5002.txt,P4,ITA,low
6466.txt,P5,ITA,medium
10093.txt,P8,ITA,medium
2797.txt,P2,ITA,medium
3536.txt,P3,ITA,high
914.txt,P1,ITA,low
8166.txt,P7,ITA,medium
5124.txt,P4,ITA,medium
6453.txt,P5,ITA,high
10658.txt,P8,ITA,medium
2662.txt,P2,ITA,high
3538.txt,P3,ITA,medium
1225.txt,P1,ITA,medium
8495.txt,P7,ITA,medium
4873.txt,P4,ITA,medium
6695.txt,P5,ITA,low
9972.txt,P8,ITA,medium
2465.txt,P2,ITA,high
3856.txt,P3,ITA,high
994.txt,P1,ITA,high
8393.txt,P7,ITA,medium
4701.txt,P4,ITA,medium
6274.txt,P5,ITA,low
10454.txt,P8,ITA,medium
2174.txt,P2,ITA,medium
4150.txt,P3,ITA,high
1221.txt,P1,ITA,medium
9017.txt,P7,ITA,medium
5512.txt,P4,ITA,high
6559.txt,P5,ITA,high
10060.txt,P8,ITA,medium
2664.txt,P2,ITA,high
3849.txt,P3,ITA,low
1172.txt,P1,ITA,high
8595.txt,P7,ITA,medium
4893.txt,P4,ITA,medium
6010.txt,P5,ITA,medium
10049.txt,P8,ITA,high
2628.txt,P2,ITA,medium
3755.txt,P3,ITA,low
1184.txt,P1,ITA,low
9251.txt,P7,ITA,high
5570.txt,P4,ITA,high
6654.txt,P5,ITA,medium
10414.txt,P8,ITA,high
2551.txt,P2,ITA,medium
3911.txt,P3,ITA,high
485.txt,P1,ITA,medium
9457.txt,P7,ITA,low
4700.txt,P4,ITA,medium
6238.txt,P5,ITA,medium
10400.txt,P8,ITA,medium
1880.txt,P2,ITA,high
3913.txt,P3,ITA,low
616.txt,P1,ITA,medium
8582.txt,P7,ITA,high
4831.txt,P4,ITA,medium
5857.txt,P5,ITA,medium
10016.txt,P8,ITA,high
2670.txt,P2,ITA,high
4001.txt,P3,ITA,low
1244.txt,P1,ITA,low
9008.txt,P7,ITA,medium
5495.txt,P4,ITA,high
6214.txt,P5,ITA,low
10359.txt,P8,ITA,low
3067.txt,P2,ITA,high
3735.txt,P3,ITA,high
980.txt,P1,ITA,medium
8712.txt,P7,ITA,high
5037.txt,P4,ITA,high
6977.txt,P5,ITA,medium
9971.txt,P8,ITA,medium
2177.txt,P2,ITA,medium
3917.txt,P3,ITA,high
481.txt,P1,ITA,high
8939.txt,P7,ITA,high
5046.txt,P4,ITA,low
6573.txt,P5,ITA,medium
10920.txt,P8,ITA,high
2562.txt,P2,ITA,medium
4320.txt,P3,ITA,high
1407.txt,P1,ITA,high
9514.txt,P7,ITA,medium
4924.txt,P4,ITA,high
6427.txt,P5,ITA,medium
10496.txt,P8,ITA,high
2531.txt,P2,ITA,medium
4220.txt,P3,ITA,low
1240.txt,P1,ITA,medium
8361.txt,P7,ITA,medium
5099.txt,P4,ITA,medium
6365.txt,P5,ITA,high
10515.txt,P8,ITA,high
2611.txt,P2,ITA,medium
4132.txt,P3,ITA,medium
442.txt,P1,ITA,high
9396.txt,P7,ITA,medium
5477.txt,P4,ITA,high
6457.txt,P5,ITA,medium
10795.txt,P8,ITA,medium
2542.txt,P2,ITA,high
4232.txt,P3,ITA,medium
1241.txt,P1,ITA,high
9375.txt,P7,ITA,high
5371.txt,P4,ITA,low
7148.txt,P5,ITA,low
9997.txt,P8,ITA,medium
2233.txt,P2,ITA,high
3503.txt,P3,ITA,medium
905.txt,P1,ITA,medium
9387.txt,P7,ITA,high
4960.txt,P4,ITA,medium
6780.txt,P5,ITA,medium
9843.txt,P8,ITA,medium
3042.txt,P2,ITA,high
3919.txt,P3,ITA,medium
858.txt,P1,ITA,medium
8435.txt,P7,ITA,medium
4594.txt,P4,ITA,high
6212.txt,P5,ITA,medium
10560.txt,P8,ITA,medium
2924.txt,P2,ITA,medium
3618.txt,P3,ITA,high
633.txt,P1,ITA,high
9073.txt,P7,ITA,medium
5491.txt,P4,ITA,medium
187.txt,P5,ITA,medium
10557.txt,P8,ITA,medium
2606.txt,P2,ITA,medium
4218.txt,P3,ITA,medium
1265.txt,P1,ITA,low
8040.txt,P7,ITA,high
5049.txt,P4,ITA,medium
6903.txt,P5,ITA,medium
10415.txt,P8,ITA,low
2563.txt,P2,ITA,low
3864.txt,P3,ITA,high
1234.txt,P1,ITA,medium
9001.txt,P7,ITA,high
4595.txt,P4,ITA,medium
7052.txt,P5,ITA,high
10610.txt,P8,ITA,high
2558.txt,P2,ITA,low
3994.txt,P3,ITA,high
414.txt,P1,ITA,medium
8588.txt,P7,ITA,medium
5150.txt,P4,ITA,medium
6974.txt,P5,ITA,medium
10756.txt,P8,ITA,low
2615.txt,P2,ITA,low
3832.txt,P3,ITA,medium
1046.txt,P1,ITA,medium
9459.txt,P7,ITA,high
148.txt,P4,ITA,low
6483.txt,P5,ITA,medium
10776.txt,P8,ITA,medium
2614.txt,P2,ITA,high
4118.txt,P3,ITA,medium
1181.txt,P1,ITA,medium
8354.txt,P7,ITA,medium
4477.txt,P4,ITA,high
6541.txt,P5,ITA,medium
10327.txt,P8,ITA,medium
2557.txt,P2,ITA,medium
3727.txt,P3,ITA,medium
883.txt,P1,ITA,medium
8740.txt,P7,ITA,medium
5070.txt,P4,ITA,low
168.txt,P5,ITA,medium
10219.txt,P8,ITA,low
2610.txt,P2,ITA,medium
4223.txt,P3,ITA,low
427.txt,P1,ITA,medium
9341.txt,P7,ITA,high
5277.txt,P4,ITA,high
6979.txt,P5,ITA,medium
10465.txt,P8,ITA,high
2738.txt,P2,ITA,medium
3843.txt,P3,ITA,low
1217.txt,P1,ITA,low
8983.txt,P7,ITA,high
4635.txt,P4,ITA,medium
6605.txt,P5,ITA,low
10671.txt,P8,ITA,medium
2828.txt,P2,ITA,high
4007.txt,P3,ITA,low
1134.txt,P1,ITA,medium
9321.txt,P7,ITA,medium
5694.txt,P4,ITA,medium
6027.txt,P5,ITA,medium
10215.txt,P8,ITA,medium
3062.txt,P2,ITA,medium
3655.txt,P3,ITA,low
1763.txt,P1,ITA,high
8362.txt,P7,ITA,medium
5271.txt,P4,ITA,low
6451.txt,P5,ITA,low
10096.txt,P8,ITA,high
2274.txt,P2,ITA,medium
4091.txt,P3,ITA,medium
1138.txt,P1,ITA,low
9376.txt,P7,ITA,medium
146.txt,P4,ITA,medium
6863.txt,P5,ITA,medium
10749.txt,P8,ITA,low
2352.txt,P2,ITA,high
4187.txt,P3,ITA,medium
907.txt,P1,ITA,low
9099.txt,P7,ITA,medium
5189.txt,P4,ITA,high
6867.txt,P5,ITA,medium
10360.txt,P8,ITA,medium
2552.txt,P2,ITA,low
3491.txt,P3,ITA,medium
563.txt,P1,ITA,low
9275.txt,P7,ITA,medium
5510.txt,P4,ITA,medium
6156.txt,P5,ITA,medium
9996.txt,P8,ITA,medium
2401.txt,P2,ITA,high
3757.txt,P3,ITA,medium
1017.txt,P1,ITA,medium
8735.txt,P7,ITA,medium
5119.txt,P4,ITA,medium
6066.txt,P5,ITA,medium
10336.txt,P8,ITA,high
2981.txt,P2,ITA,medium
3782.txt,P3,ITA,medium
903.txt,P1,ITA,medium
8349.txt,P7,ITA,medium
5490.txt,P4,ITA,high
6301.txt,P5,ITA,medium
10253.txt,P8,ITA,high
2667.txt,P2,ITA,medium
4327.txt,P3,ITA,medium
573.txt,P1,ITA,high
9374.txt,P7,ITA,low
5009.txt,P4,ITA,medium
6239.txt,P5,ITA,medium
10674.txt,P8,ITA,medium
3147.txt,P2,ITA,low
3914.txt,P3,ITA,low
1014.txt,P1,ITA,medium
9050.txt,P7,ITA,low
5422.txt,P4,ITA,medium
177.txt,P5,ITA,medium
10719.txt,P8,ITA,medium
2661.txt,P2,ITA,low
3713.txt,P3,ITA,high
1002.txt,P1,ITA,medium
8501.txt,P7,ITA,high
5450.txt,P4,ITA,high
6817.txt,P5,ITA,high
10922.txt,P8,ITA,high
2985.txt,P2,ITA,medium
3844.txt,P3,ITA,high
1522.txt,P1,ITA,medium
8711.txt,P7,ITA,medium
5669.txt,P4,ITA,medium
6013.txt,P5,ITA,medium
10764.txt,P8,ITA,medium
2918.txt,P2,ITA,medium
4273.txt,P3,ITA,high
1327.txt,P1,ITA,medium
8406.txt,P7,ITA,medium
5196.txt,P4,ITA,medium
6370.txt,P5,ITA,medium
10774.txt,P8,ITA,medium
2612.txt,P2,ITA,high
4000.txt,P3,ITA,medium
1073.txt,P1,ITA,medium
9370.txt,P7,ITA,high
4597.txt,P4,ITA,low
6811.txt,P5,ITA,high
9569.txt,P8,ITA,medium
2752.txt,P2,ITA,medium
3999.txt,P3,ITA,medium
673.txt,P1,ITA,medium
8304.txt,P7,ITA,high
5687.txt,P4,ITA,high
6479.txt,P5,ITA,low
9989.txt,P8,ITA,high
2627.txt,P2,ITA,medium
3677.txt,P3,ITA,medium
1253.txt,P1,ITA,medium
8799.txt,P7,ITA,medium
4963.txt,P4,ITA,medium
6656.txt,P5,ITA,medium
10305.txt,P8,ITA,high
2289.txt,P2,ITA,medium
3823.txt,P3,ITA,low
1464.txt,P1,ITA,medium
9049.txt,P7,ITA,high
4999.txt,P4,ITA,low
6008.txt,P5,ITA,low
10124.txt,P8,ITA,medium
2100.txt,P2,ITA,medium
4184.txt,P3,ITA,high
1594.txt,P1,ITA,high
8450.txt,P7,ITA,high
4633.txt,P4,ITA,high
6459.txt,P5,ITA,low
10097.txt,P8,ITA,medium
2621.txt,P2,ITA,medium
4156.txt,P3,ITA,medium
885.txt,P1,ITA,low
9063.txt,P7,ITA,medium
5367.txt,P4,ITA,low
6697.txt,P5,ITA,low
10422.txt,P8,ITA,high
2717.txt,P2,ITA,medium
4254.txt,P3,ITA,medium
1599.txt,P1,ITA,high
8285.txt,P7,ITA,high
5397.txt,P4,ITA,high
194.txt,P5,ITA,medium
9998.txt,P8,ITA,medium
2624.txt,P2,ITA,low
4227.txt,P3,ITA,medium
1458.txt,P1,ITA,medium
8420.txt,P7,ITA,medium
5067.txt,P4,ITA,medium
5944.txt,P5,ITA,medium
10521.txt,P8,ITA,medium
3777.txt,P3,ITA,medium
866.txt,P1,ITA,medium
8867.txt,P7,ITA,medium
4699.txt,P4,ITA,medium
6480.txt,P5,ITA,medium
10962.txt,P8,ITA,medium
3912.txt,P3,ITA,low
1717.txt,P1,ITA,high
9133.txt,P7,ITA,medium
5511.txt,P4,ITA,low
6455.txt,P5,ITA,medium
9712.txt,P8,ITA,high
3434.txt,P3,ITA,medium
1122.txt,P1,ITA,high
8101.txt,P7,ITA,high
5191.txt,P4,ITA,medium
5770.txt,P5,ITA,medium
10098.txt,P8,ITA,low
4221.txt,P3,ITA,high
985.txt,P1,ITA,medium
9331.txt,P7,ITA,medium
5040.txt,P4,ITA,medium
195.txt,P5,ITA,high
10754.txt,P8,ITA,medium
3900.txt,P3,ITA,medium
1180.txt,P1,ITA,high
9142.txt,P7,ITA,high
5072.txt,P4,ITA,medium
6211.txt,P5,ITA,medium
10718.txt,P8,ITA,medium
3562.txt,P3,ITA,high
904.txt,P1,ITA,low
8325.txt,P7,ITA,high
5051.txt,P4,ITA,low
6294.txt,P5,ITA,medium
10412.txt,P8,ITA,high
4162.txt,P3,ITA,medium
551.txt,P1,ITA,low
8984.txt,P7,ITA,high
5534.txt,P4,ITA,medium
6462.txt,P5,ITA,high
10825.txt,P8,ITA,high
3667.txt,P3,ITA,high
1768.txt,P1,ITA,medium
9402.txt,P7,ITA,medium
5022.txt,P4,ITA,low
6983.txt,P5,ITA,medium
9952.txt,P8,ITA,medium
3539.txt,P3,ITA,medium
1429.txt,P1,ITA,high
9060.txt,P7,ITA,medium
5236.txt,P4,ITA,high
207.txt,P5,ITA,medium
10609.txt,P8,ITA,low
3586.txt,P3,ITA,high
1135.txt,P1,ITA,high
9196.txt,P7,ITA,medium
4897.txt,P4,ITA,low
6303.txt,P5,ITA,medium
10362.txt,P8,ITA,medium
3854.txt,P3,ITA,medium
882.txt,P1,ITA,high
8734.txt,P7,ITA,medium
4697.txt,P4,ITA,medium
6011.txt,P5,ITA,low
10510.txt,P8,ITA,medium
3839.txt,P3,ITA,high
1228.txt,P1,ITA,low
9334.txt,P7,ITA,medium
5593.txt,P4,ITA,medium
6691.txt,P5,ITA,medium
10119.txt,P8,ITA,medium
3587.txt,P3,ITA,medium
716.txt,P1,ITA,medium
9056.txt,P7,ITA,medium
4830.txt,P4,ITA,medium
7039.txt,P5,ITA,low
10418.txt,P8,ITA,medium
3829.txt,P3,ITA,medium
1248.txt,P1,ITA,medium
9250.txt,P7,ITA,medium
151.txt,P4,ITA,high
6976.txt,P5,ITA,medium
10519.txt,P8,ITA,medium
4289.txt,P3,ITA,medium
564.txt,P1,ITA,medium
9085.txt,P7,ITA,medium
4744.txt,P4,ITA,medium
6402.txt,P5,ITA,medium
9751.txt,P8,ITA,medium
3800.txt,P3,ITA,medium
822.txt,P1,ITA,low
9167.txt,P7,ITA,medium
5063.txt,P4,ITA,medium
6373.txt,P5,ITA,high
10783.txt,P8,ITA,medium
4229.txt,P3,ITA,medium
1227.txt,P1,ITA,medium
9020.txt,P7,ITA,medium
4581.txt,P4,ITA,medium
6304.txt,P5,ITA,medium
10520.txt,P8,ITA,high
3652.txt,P3,ITA,medium
968.txt,P1,ITA,medium
8332.txt,P7,ITA,low
5446.txt,P4,ITA,high
6352.txt,P5,ITA,medium
10924.txt,P8,ITA,high
4002.txt,P3,ITA,medium
707.txt,P1,ITA,high
8272.txt,P7,ITA,medium
4752.txt,P4,ITA,medium
6880.txt,P5,ITA,medium
10863.txt,P8,ITA,medium
3918.txt,P3,ITA,high
1117.txt,P1,ITA,low
9322.txt,P7,ITA,low
5596.txt,P4,ITA,medium
188.txt,P5,ITA,medium
10608.txt,P8,ITA,medium
3337.txt,P3,ITA,high
460.txt,P1,ITA,high
8436.txt,P7,ITA,high
4904.txt,P4,ITA,high
7044.txt,P5,ITA,low
10781.txt,P8,ITA,medium
3709.txt,P3,ITA,medium
1486.txt,P1,ITA,high
9329.txt,P7,ITA,medium
4632.txt,P4,ITA,medium
6490.txt,P5,ITA,medium
9933.txt,P8,ITA,high
4004.txt,P3,ITA,medium
1273.txt,P1,ITA,medium
8356.txt,P7,ITA,medium
5073.txt,P4,ITA,medium
6206.txt,P5,ITA,medium
9969.txt,P8,ITA,medium
3595.txt,P3,ITA,medium
1229.txt,P1,ITA,low
8709.txt,P7,ITA,high
5266.txt,P4,ITA,medium
6948.txt,P5,ITA,medium
9970.txt,P8,ITA,medium
3636.txt,P3,ITA,medium
1541.txt,P1,ITA,low
9278.txt,P7,ITA,high
5159.txt,P4,ITA,low
6727.txt,P5,ITA,medium
10717.txt,P8,ITA,low
3921.txt,P3,ITA,medium
1220.txt,P1,ITA,high
9362.txt,P7,ITA,high
4946.txt,P4,ITA,high
6235.txt,P5,ITA,medium
9938.txt,P8,ITA,medium
4152.txt,P3,ITA,medium
654.txt,P1,ITA,high
9138.txt,P7,ITA,high
5199.txt,P4,ITA,high
5941.txt,P5,ITA,medium
10670.txt,P8,ITA,low
3916.txt,P3,ITA,medium
1025.txt,P1,ITA,high
9257.txt,P7,ITA,high
5358.txt,P4,ITA,medium
6980.txt,P5,ITA,medium
10460.txt,P8,ITA,medium
4153.txt,P3,ITA,medium
830.txt,P1,ITA,medium
9175.txt,P7,ITA,high
4749.txt,P4,ITA,high
183.txt,P5,ITA,medium
10839.txt,P8,ITA,high
3537.txt,P3,ITA,medium
1127.txt,P1,ITA,high
8357.txt,P7,ITA,medium
5697.txt,P4,ITA,high
165.txt,P5,ITA,medium
9946.txt,P8,ITA,medium
3583.txt,P3,ITA,medium
1020.txt,P1,ITA,low
9469.txt,P7,ITA,low
5118.txt,P4,ITA,high
6627.txt,P5,ITA,low
10644.txt,P8,ITA,medium
3457.txt,P3,ITA,high
1195.txt,P1,ITA,medium
9368.txt,P7,ITA,low
4662.txt,P4,ITA,medium
6799.txt,P5,ITA,medium
10720.txt,P8,ITA,medium
3588.txt,P3,ITA,medium
1039.txt,P1,ITA,high
9105.txt,P7,ITA,medium
5205.txt,P4,ITA,low
6302.txt,P5,ITA,high
9698.txt,P8,ITA,high
4225.txt,P3,ITA,medium
1398.txt,P1,ITA,high
9019.txt,P7,ITA,medium
4894.txt,P4,ITA,high
6883.txt,P5,ITA,medium
